address,candidate_pool,source_signal,explorer_url,top_archetype,top_score,is_scripted,cluster_label,touches_cellbase_directly,wallet_status,checked_tx_count,checked_first_tx_date,checked_last_tx_date,checked_lock_family,checked_has_type_script,checked_timestamp_regularity,checked_tx_shape_pattern,checked_since_repeated,checked_counterparty_pattern,checked_block_miner_match,checked_external_reference,confidence,verified_label,verified_notes,verified_by,verified_date
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2ul0rt55hnp2e2nzzhfkep4xtc3l88rxqes83vq,miner_exchange_candidate,outlier distance_z=241.9 worst_feature=unique_counterparties_in,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2ul0rt55hnp2e2nzzhfkep4xtc3l88rxqes83vq,IRREGULAR_ACTIVITY,0.794790084,FALSE,Outlier_Excluded,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd7w5u492rs93nr0e0086myx8qdknytcmsw3hx46,miner_exchange_candidate,outlier distance_z=233.2 worst_feature=unique_counterparties_out,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd7w5u492rs93nr0e0086myx8qdknytcmsw3hx46,IRREGULAR_ACTIVITY,0.592556106,FALSE,Outlier_Excluded,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgjdw5vq6y0me78r46vf29flspd83qy9us3p3jgp,miner_exchange_candidate,outlier distance_z=210.7 worst_feature=unique_counterparties_in,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgjdw5vq6y0me78r46vf29flspd83qy9us3p3jgp,FAN_IN_COLLECTION,0.972807491,TRUE,Outlier_Excluded,FALSE,active,,,,,,,,,,,,,,,,
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq9ef4udwfyuwywlsqwy08wpapagss8ej8yxj50cr,miner_exchange_candidate,outlier distance_z=198.9 worst_feature=unique_counterparties_out,https://explorer.nervos.org/address/ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqq9ef4udwfyuwywlsqwy08wpapagss8ej8yxj50cr,IRREGULAR_ACTIVITY,0.793395241,FALSE,Outlier_Excluded,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqv3zjwlrxn8vk53c4d9a8ksecf9rj86mfsv8t4pc,miner_exchange_candidate,outlier distance_z=185.0 worst_feature=unique_counterparties_in,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqv3zjwlrxn8vk53c4d9a8ksecf9rj86mfsv8t4pc,IRREGULAR_ACTIVITY,0.745516176,TRUE,Outlier_Excluded,FALSE,active,,,,,,,,,,,,,,,,
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqqyknjsdgjmz9a475mzuledqlm82yujj4vu8xllec,miner_exchange_candidate,outlier distance_z=160.4 worst_feature=unique_counterparties_out,https://explorer.nervos.org/address/ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqqyknjsdgjmz9a475mzuledqlm82yujj4vu8xllec,IRREGULAR_ACTIVITY,0.781690901,FALSE,Outlier_Excluded,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf6qtawqcsf9ga3yuhh8gfhxuyah7rvtlgzn95vl,miner_exchange_candidate,outlier distance_z=125.3 worst_feature=unique_counterparties_out,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf6qtawqcsf9ga3yuhh8gfhxuyah7rvtlgzn95vl,BATCH_DISTRIBUTION,0.941167384,TRUE,Outlier_Excluded,FALSE,active,,,,,,,,,,,,,,,,
ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqqxamnrpernhha9nsyus0k6f8a6ays6t0cusm37pn,miner_exchange_candidate,outlier distance_z=98.8 worst_feature=unique_counterparties_out,https://explorer.nervos.org/address/ckb1qrgqep8saj8agswr30pls73hra28ry8jlnlc3ejzh3dl2ju7xxpjxqgqqxamnrpernhha9nsyus0k6f8a6ays6t0cusm37pn,ROUND_TRIP,0.794566579,FALSE,Outlier_Excluded,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt785chmwk9t3w2j3570chwvmwq3l2sxrcvmsm9d,miner_exchange_candidate,outlier distance_z=97.6 worst_feature=unique_counterparties_out,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt785chmwk9t3w2j3570chwvmwq3l2sxrcvmsm9d,IRREGULAR_ACTIVITY,0.833686994,FALSE,Outlier_Excluded,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0z6h6nlju0mcdp0ny0sx77tmu6j2700lqkdeakp,miner_exchange_candidate,outlier distance_z=83.6 worst_feature=unique_counterparties_out,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0z6h6nlju0mcdp0ny0sx77tmu6j2700lqkdeakp,ROUND_TRIP,0.933498607,FALSE,Outlier_Excluded,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtlpgc29k57ufndd7gpm2jjvpwc2hqygjgtf54lg,miner_exchange_candidate,outlier distance_z=80.9 worst_feature=unique_counterparties_out,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtlpgc29k57ufndd7gpm2jjvpwc2hqygjgtf54lg,ROUND_TRIP,0.935063734,FALSE,Outlier_Excluded,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwfjnz2axuppeu5r68084wjm6a0xtxfy9cj4a5sa,miner_exchange_candidate,outlier distance_z=79.3 worst_feature=unique_counterparties_out,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwfjnz2axuppeu5r68084wjm6a0xtxfy9cj4a5sa,IRREGULAR_ACTIVITY,0.773872858,FALSE,Outlier_Excluded,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0msaj6cvf2tgju69tdu4sfreu2uch2ynqsm7elv,inactive_qa_sample,"wallet_status=unused (spot-check, not a validation exercise)",https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq0msaj6cvf2tgju69tdu4sfreu2uch2ynqsm7elv,INSUFFICIENT_EVIDENCE,,FALSE,Inactive,FALSE,unused,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdv3msqhwu0eel0cx4vxkhzphyxdxg0p2gcn4zk4,inactive_qa_sample,"wallet_status=unused (spot-check, not a validation exercise)",https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdv3msqhwu0eel0cx4vxkhzphyxdxg0p2gcn4zk4,INSUFFICIENT_EVIDENCE,,FALSE,Inactive,FALSE,unused,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvgqh40v2g5ps3rann79tvw9gq6ewrft7gp909qk,inactive_qa_sample,"wallet_status=unused (spot-check, not a validation exercise)",https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvgqh40v2g5ps3rann79tvw9gq6ewrft7gp909qk,INSUFFICIENT_EVIDENCE,,FALSE,Inactive,FALSE,unused,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgv9p59awt6f744dzhudpxwg07hhxrfxqqx304da,inactive_qa_sample,"wallet_status=unused (spot-check, not a validation exercise)",https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgv9p59awt6f744dzhudpxwg07hhxrfxqqx304da,INSUFFICIENT_EVIDENCE,,FALSE,Inactive,FALSE,unused,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdjlu4rl6rwlf2zak4lawpv7z6ctq54rtcvm0g0r,inactive_qa_sample,"wallet_status=unused (spot-check, not a validation exercise)",https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdjlu4rl6rwlf2zak4lawpv7z6ctq54rtcvm0g0r,INSUFFICIENT_EVIDENCE,,FALSE,Inactive,FALSE,unused,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg6etjlacez8tnmwnue2rpngpyjzn7nd8q46sh5m,inactive_qa_sample,"wallet_status=unused (spot-check, not a validation exercise)",https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg6etjlacez8tnmwnue2rpngpyjzn7nd8q46sh5m,INSUFFICIENT_EVIDENCE,,FALSE,Inactive,FALSE,unused,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdwhyh3f06wztrf9xlh56pu9nxvgf3k0lqjypm82,inactive_qa_sample,"wallet_status=unused (spot-check, not a validation exercise)",https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdwhyh3f06wztrf9xlh56pu9nxvgf3k0lqjypm82,INSUFFICIENT_EVIDENCE,,FALSE,Inactive,FALSE,unused,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgyy000nyw2vusqvhqnhpclqay3ppme74q30qusp,inactive_qa_sample,"wallet_status=unused (spot-check, not a validation exercise)",https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgyy000nyw2vusqvhqnhpclqay3ppme74q30qusp,INSUFFICIENT_EVIDENCE,,FALSE,Inactive,FALSE,unused,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq25ekf709e7prrq548fkhmqdpr0lp56sjquw2a9v,inactive_qa_sample,"wallet_status=unused (spot-check, not a validation exercise)",https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq25ekf709e7prrq548fkhmqdpr0lp56sjquw2a9v,INSUFFICIENT_EVIDENCE,,FALSE,Inactive,FALSE,unused,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd3kga46l9ryvaqndgs7ga230t5h9sna5c86ah40,inactive_qa_sample,"wallet_status=unused (spot-check, not a validation exercise)",https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd3kga46l9ryvaqndgs7ga230t5h9sna5c86ah40,INSUFFICIENT_EVIDENCE,,FALSE,Inactive,FALSE,unused,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt77x997v0x3d3m4sxxavmcanlvwn3q0hs4upt05,disagreement_candidate,cluster=high_in_counterparties_cell+high_in_counterparties (dominant archetype=IRREGULAR_ACTIVITY) but this wallet's own top_archetype=CELL_CONSOLIDATION,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt77x997v0x3d3m4sxxavmcanlvwn3q0hs4upt05,CELL_CONSOLIDATION,0.443082438,FALSE,high_in_counterparties_cell+high_in_counterparties,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdcr3ezl9ktveg4fpuujzgrnel0nnjvjxc2gf480,disagreement_candidate,cluster=low_out_hhi_cell+low_out_hhi (dominant archetype=IRREGULAR_ACTIVITY) but this wallet's own top_archetype=ROUND_TRIP,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdcr3ezl9ktveg4fpuujzgrnel0nnjvjxc2gf480,ROUND_TRIP,0.333333333,FALSE,low_out_hhi_cell+low_out_hhi,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqthsmfsv2yddsyu04hxwg6aw82yvdhedgqvtvu0d,disagreement_candidate,cluster=high_in_counterparties_cell+high_in_counterparties (dominant archetype=IRREGULAR_ACTIVITY) but this wallet's own top_archetype=PERIODIC_EXECUTION,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqthsmfsv2yddsyu04hxwg6aw82yvdhedgqvtvu0d,PERIODIC_EXECUTION,0.423967874,TRUE,high_in_counterparties_cell+high_in_counterparties,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf68ndqgrm406nmahnk8uyvl6up7hzhgdcjvn87t,disagreement_candidate,cluster=low_out_hhi_cell+low_out_hhi (dominant archetype=IRREGULAR_ACTIVITY) but this wallet's own top_archetype=CELL_FRAGMENTATION,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf68ndqgrm406nmahnk8uyvl6up7hzhgdcjvn87t,CELL_FRAGMENTATION,0.409787798,FALSE,low_out_hhi_cell+low_out_hhi,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgymz5r96gzf6r87vldacvwxsxmk99t47swcpt4f,disagreement_candidate,cluster=high_in_counterparties_cell+high_in_counterparties (dominant archetype=IRREGULAR_ACTIVITY) but this wallet's own top_archetype=PERIODIC_EXECUTION,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgymz5r96gzf6r87vldacvwxsxmk99t47swcpt4f,PERIODIC_EXECUTION,0.615532695,FALSE,high_in_counterparties_cell+high_in_counterparties,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvtd053tgl4c6dcn4qe70nvyygkmh2llwgesskle,disagreement_candidate,cluster=high_in_counterparties_cell+high_in_counterparties (dominant archetype=IRREGULAR_ACTIVITY) but this wallet's own top_archetype=CELL_FRAGMENTATION,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvtd053tgl4c6dcn4qe70nvyygkmh2llwgesskle,CELL_FRAGMENTATION,1,FALSE,high_in_counterparties_cell+high_in_counterparties,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfrwmam5nkqvxfjujhr7kk9d2f2dvdj4egq7kqlm,disagreement_candidate,cluster=high_in_counterparties_cell+high_in_counterparties (dominant archetype=IRREGULAR_ACTIVITY) but this wallet's own top_archetype=PERIODIC_EXECUTION,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfrwmam5nkqvxfjujhr7kk9d2f2dvdj4egq7kqlm,PERIODIC_EXECUTION,0.600233365,FALSE,high_in_counterparties_cell+high_in_counterparties,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwz877ez7j69yehpaxf8fjl4g6cxg59k4cmp9c8s,disagreement_candidate,cluster=high_in_counterparties_cell+high_in_counterparties (dominant archetype=IRREGULAR_ACTIVITY) but this wallet's own top_archetype=CELL_CONSOLIDATION,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqwz877ez7j69yehpaxf8fjl4g6cxg59k4cmp9c8s,CELL_CONSOLIDATION,0.443082438,FALSE,high_in_counterparties_cell+high_in_counterparties,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2eqg5mtlwgsjzpwjel4kdtlyamfyflfwshadjmx,disagreement_candidate,cluster=high_in_counterparties_cell+high_in_counterparties (dominant archetype=IRREGULAR_ACTIVITY) but this wallet's own top_archetype=PERIODIC_EXECUTION,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2eqg5mtlwgsjzpwjel4kdtlyamfyflfwshadjmx,PERIODIC_EXECUTION,0.603828951,FALSE,high_in_counterparties_cell+high_in_counterparties,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg9zt77ljsy79v237ska0mgf4zd50avq0cdx0vpw,disagreement_candidate,cluster=high_in_counterparties_cell+high_in_counterparties (dominant archetype=IRREGULAR_ACTIVITY) but this wallet's own top_archetype=CELL_FRAGMENTATION,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg9zt77ljsy79v237ska0mgf4zd50avq0cdx0vpw,CELL_FRAGMENTATION,1,FALSE,high_in_counterparties_cell+high_in_counterparties,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgyc38gxchqxq76zu6enhvgp5mdsgv8e7gzp680x,disagreement_candidate,cluster=high_in_counterparties_cell+high_in_counterparties (dominant archetype=IRREGULAR_ACTIVITY) but this wallet's own top_archetype=CELL_FRAGMENTATION,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgyc38gxchqxq76zu6enhvgp5mdsgv8e7gzp680x,CELL_FRAGMENTATION,0.664623657,FALSE,high_in_counterparties_cell+high_in_counterparties,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzdcr9un5ezx8tkh03s46m9jymh22jruelq8svzr5krj2nx69dhjvqgjrdnzrv7tvcd9nrfr7lmqh0gatk7nxy9jqq2yluhf,disagreement_candidate,cluster=low_out_hhi_cell+low_out_hhi (dominant archetype=IRREGULAR_ACTIVITY) but this wallet's own top_archetype=ROUND_TRIP,https://explorer.nervos.org/address/ckb1qzdcr9un5ezx8tkh03s46m9jymh22jruelq8svzr5krj2nx69dhjvqgjrdnzrv7tvcd9nrfr7lmqh0gatk7nxy9jqq2yluhf,ROUND_TRIP,0.666666667,FALSE,low_out_hhi_cell+low_out_hhi,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfhlkvwqu09p0fh8aqkzw4q63frnwe3lqgphr4ny,disagreement_candidate,cluster=high_in_counterparties_cell+high_in_counterparties (dominant archetype=IRREGULAR_ACTIVITY) but this wallet's own top_archetype=PERIODIC_EXECUTION,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfhlkvwqu09p0fh8aqkzw4q63frnwe3lqgphr4ny,PERIODIC_EXECUTION,0.498712795,TRUE,high_in_counterparties_cell+high_in_counterparties,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvdd6sal6kly783vvjjs7z67v96lrelzss078v03,disagreement_candidate,cluster=high_in_counterparties_cell+high_in_counterparties (dominant archetype=IRREGULAR_ACTIVITY) but this wallet's own top_archetype=PERIODIC_EXECUTION,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqvdd6sal6kly783vvjjs7z67v96lrelzss078v03,PERIODIC_EXECUTION,0.575292757,FALSE,high_in_counterparties_cell+high_in_counterparties,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgzm5e3yf726rc70mkxfc2y2u4y3w27h6qeazjwx,disagreement_candidate,cluster=low_out_hhi_cell+low_out_hhi (dominant archetype=IRREGULAR_ACTIVITY) but this wallet's own top_archetype=CELL_FRAGMENTATION,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgzm5e3yf726rc70mkxfc2y2u4y3w27h6qeazjwx,CELL_FRAGMENTATION,0.409787798,FALSE,low_out_hhi_cell+low_out_hhi,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd2ln87tv0nhyh6r2h84d3fnm5vdsjraagf5r842,disagreement_candidate,cluster=high_in_counterparties_cell+high_in_counterparties (dominant archetype=IRREGULAR_ACTIVITY) but this wallet's own top_archetype=ROUND_TRIP,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd2ln87tv0nhyh6r2h84d3fnm5vdsjraagf5r842,ROUND_TRIP,0.222222222,FALSE,high_in_counterparties_cell+high_in_counterparties,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqw5rj262huu0sgcnq38shahvee2qpuuvtg8rve95,disagreement_candidate,cluster=high_in_counterparties_cell+high_in_counterparties (dominant archetype=IRREGULAR_ACTIVITY) but this wallet's own top_archetype=CELL_CONSOLIDATION,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqw5rj262huu0sgcnq38shahvee2qpuuvtg8rve95,CELL_CONSOLIDATION,0.886164876,FALSE,high_in_counterparties_cell+high_in_counterparties,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtnlh5nyt9d4rw4nn753ty8g9vuwxemmhgxqc6ug,disagreement_candidate,cluster=low_out_hhi_cell+low_out_hhi (dominant archetype=IRREGULAR_ACTIVITY) but this wallet's own top_archetype=ROUND_TRIP,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqtnlh5nyt9d4rw4nn753ty8g9vuwxemmhgxqc6ug,ROUND_TRIP,0.888888889,FALSE,low_out_hhi_cell+low_out_hhi,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt6knef6c2z0fu3jn04zqhw2e6sk98a3gsrn64xu,disagreement_candidate,cluster=low_out_hhi_cell+low_out_hhi (dominant archetype=IRREGULAR_ACTIVITY) but this wallet's own top_archetype=CELL_FRAGMENTATION,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqt6knef6c2z0fu3jn04zqhw2e6sk98a3gsrn64xu,CELL_FRAGMENTATION,0.819575597,TRUE,low_out_hhi_cell+low_out_hhi,FALSE,active,,,,,,,,,,,,,,,,
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdvt7epf6qmf9rk9pvdjkptedqx23y7r6czf3svw,disagreement_candidate,cluster=high_in_counterparties_cell+high_in_counterparties (dominant archetype=IRREGULAR_ACTIVITY) but this wallet's own top_archetype=ROUND_TRIP,https://explorer.nervos.org/address/ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdvt7epf6qmf9rk9pvdjkptedqx23y7r6czf3svw,ROUND_TRIP,0.333333333,FALSE,high_in_counterparties_cell+high_in_counterparties,FALSE,active,,,,,,,,,,,,,,,,
